path,name,ctime,modified_time,accessed_time,megabytes,extension,type,raw_location,lat,lon,alt_capture_time
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_175912.mp4,20220318_175912.mp4,2022-03-18 17:22:30,2022-03-18 12:59:17,2022-05-28 09:53:22,41.717054,mp4,clip,+46.0379-064.6437/,46.0379,-64.6437,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_175933.mp4,20220318_175933.mp4,2022-03-18 17:22:30,2022-03-18 12:59:39,2022-05-28 09:53:22,45.826799,mp4,clip,+46.0089-064.6877/,46.0089,-64.6877,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_180031.mp4,20220318_180031.mp4,2022-03-18 17:22:31,2022-03-18 13:00:34,2022-05-28 09:53:22,21.45243,mp4,clip,+45.9338-064.8012/,45.9338,-64.8012,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_180222.mp4,20220318_180222.mp4,2022-03-18 17:22:31,2022-03-18 13:02:27,2022-05-28 09:53:22,37.517863,mp4,clip,+45.7876-065.0212/,45.7876,-65.0212,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_180501.mp4,20220318_180501.mp4,2022-03-18 17:22:32,2022-03-18 13:05:06,2022-05-28 09:53:22,43.440422,mp4,clip,+45.5772-065.3346/,45.5772,-65.3346,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_180725.mp4,20220318_180725.mp4,2022-03-18 17:22:32,2022-03-18 13:07:30,2022-05-28 09:53:22,35.319542,mp4,clip,+45.3836-065.6197/,45.3836,-65.6197,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_180732.mp4,20220318_180732.mp4,2022-03-18 17:22:33,2022-03-18 13:07:37,2022-05-28 09:53:22,36.49466,mp4,clip,+45.3742-065.6335/,45.3742,-65.6335,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_180942.mp4,20220318_180942.mp4,2022-03-18 17:22:33,2022-03-18 13:09:49,2022-05-28 09:53:22,61.48673,mp4,clip,+45.2006-065.8863/,45.2006,-65.8863,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_180951.mp4,20220318_180951.mp4,2022-03-18 17:22:34,2022-03-18 13:09:54,2022-05-28 09:53:22,16.436998,mp4,clip,+45.1884-065.9039/,45.1884,-65.9039,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_181438.mp4,20220318_181438.mp4,2022-03-18 17:22:34,2022-03-18 13:14:43,2022-05-28 09:53:22,38.605994,mp4,clip,+44.7962-066.4666/,44.7962,-66.4666,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_182015.mp4,20220318_182015.mp4,2022-03-18 17:22:34,2022-03-18 13:20:19,2022-05-28 09:53:22,32.858604,mp4,clip,+44.3302-067.1334/,44.3302,-67.1334,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_183053.mp4,20220318_183053.mp4,2022-03-18 17:22:35,2022-03-18 13:30:59,2022-05-28 09:53:23,55.202188,mp4,clip,+43.4570-068.4267/,43.457,-68.4267,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_184953.mp4,20220318_184953.mp4,2022-03-18 17:22:35,2022-03-18 13:49:58,2022-05-28 09:53:23,47.467747,mp4,clip,+41.9923-070.5322/,41.9923,-70.5322,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_185042.mp4,20220318_185042.mp4,2022-03-18 17:22:36,2022-03-18 13:50:47,2022-05-28 09:53:23,36.866927,mp4,clip,+41.9361-070.6450/,41.9361,-70.645,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_185159.mp4,20220318_185159.mp4,2022-03-18 17:22:36,2022-03-18 13:52:04,2022-05-28 09:53:23,36.313962,mp4,clip,+41.8525-070.8125/,41.8525,-70.8125,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_185237.mp4,20220318_185237.mp4,2022-03-18 17:22:37,2022-03-18 13:52:44,2022-05-28 09:53:23,58.558461,mp4,clip,+41.8100-070.8972/,41.81,-70.8972,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_185453.mp4,20220318_185453.mp4,2022-03-18 17:22:37,2022-03-18 13:54:57,2022-05-28 09:53:23,39.391262,mp4,clip,+41.6624-071.1953/,41.6624,-71.1953,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_185603.mp4,20220318_185603.mp4,2022-03-18 17:22:38,2022-03-18 13:56:08,2022-05-28 09:53:23,42.8751,mp4,clip,+41.6386-071.2431/,41.6386,-71.2431,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_185807.mp4,20220318_185807.mp4,2022-03-18 17:22:38,2022-03-18 13:58:13,2022-05-28 09:53:23,44.310674,mp4,clip,+41.4720-071.5799/,41.472,-71.5799,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190001.mp4,20220318_190001.mp4,2022-03-18 17:22:39,2022-03-18 14:00:08,2022-05-28 09:53:23,57.325967,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190102.mp4,20220318_190102.mp4,2022-03-18 17:22:40,2022-03-18 14:01:07,2022-05-28 09:53:23,46.361556,mp4,clip,+41.3084-071.8724/,41.3084,-71.8724,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190236.mp4,20220318_190236.mp4,2022-03-18 17:22:40,2022-03-18 14:02:44,2022-05-28 09:53:23,69.566347,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190349.mp4,20220318_190349.mp4,2022-03-18 17:22:41,2022-03-18 14:04:00,2022-05-28 09:53:23,101.151286,mp4,clip,+41.0816-072.2504/,41.0816,-72.2504,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190404.mp4,20220318_190404.mp4,2022-03-18 17:22:42,2022-03-18 14:04:16,2022-05-28 09:53:23,114.985144,mp4,clip,+41.0756-072.2806/,41.0756,-72.2806,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190501.mp4,20220318_190501.mp4,2022-03-18 17:22:43,2022-03-18 14:05:05,2022-05-28 09:53:23,27.468918,mp4,clip,+41.0756-072.2806/,41.0756,-72.2806,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190515.mp4,20220318_190515.mp4,2022-03-18 17:22:43,2022-03-18 14:05:21,2022-05-28 09:53:23,52.689746,mp4,clip,+41.0436-072.4206/,41.0436,-72.4206,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190746.mp4,20220318_190746.mp4,2022-03-18 17:22:44,2022-03-18 14:07:54,2022-05-28 09:53:23,64.188293,mp4,clip,+40.9618-072.6722/,40.9618,-72.6722,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190813.mp4,20220318_190813.mp4,2022-03-18 17:22:44,2022-03-18 14:08:18,2022-05-28 09:53:23,38.01588,mp4,clip,+40.9618-072.6722/,40.9618,-72.6722,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190845.mp4,20220318_190845.mp4,2022-03-18 17:22:45,2022-03-18 14:08:52,2022-05-28 09:53:23,64.717666,mp4,clip,+40.9618-072.6722/,40.9618,-72.6722,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_190856.mp4,20220318_190856.mp4,2022-03-18 17:22:45,2022-03-18 14:09:01,2022-05-28 09:53:23,50.67369,mp4,clip,+40.9618-072.6722/,40.9618,-72.6722,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191012.mp4,20220318_191012.mp4,2022-03-18 17:22:46,2022-03-18 14:10:21,2022-05-28 09:53:23,80.392503,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191122.mp4,20220318_191122.mp4,2022-03-18 17:22:47,2022-03-18 14:11:28,2022-05-28 09:53:23,51.670804,mp4,clip,+40.7862-072.9379/,40.7862,-72.9379,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191238.mp4,20220318_191238.mp4,2022-03-18 17:22:48,2022-03-18 14:12:44,2022-05-28 09:53:23,58.018432,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191333.mp4,20220318_191333.mp4,2022-03-18 17:22:48,2022-03-18 14:13:41,2022-05-28 09:53:24,68.438896,mp4,clip,+40.6355-073.1534/,40.6355,-73.1534,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191457.mp4,20220318_191457.mp4,2022-03-18 17:22:49,2022-03-18 14:15:02,2022-05-28 09:53:24,44.811283,mp4,clip,+40.6236-073.2522/,40.6236,-73.2522,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191525.mp4,20220318_191525.mp4,2022-03-18 17:22:50,2022-03-18 14:15:34,2022-05-28 09:53:24,84.080401,mp4,clip,+40.6236-073.2522/,40.6236,-73.2522,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191614.mp4,20220318_191614.mp4,2022-03-18 17:22:50,2022-03-18 14:16:22,2022-05-28 09:53:24,67.879704,mp4,clip,+40.6505-073.3221/,40.6505,-73.3221,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191705.mp4,20220318_191705.mp4,2022-03-18 17:22:51,2022-03-18 14:17:11,2022-05-28 09:53:24,43.413888,mp4,clip,+40.6698-073.3440/,40.6698,-73.344,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191742.mp4,20220318_191742.mp4,2022-03-18 17:22:52,2022-03-18 14:18:01,2022-05-28 09:53:24,173.381859,mp4,clip,+40.6959-073.3736/,40.6959,-73.3736,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191825.mp4,20220318_191825.mp4,2022-03-18 17:22:54,2022-03-18 14:18:35,2022-05-28 09:53:24,88.070667,mp4,clip,+40.7244-073.4055/,40.7244,-73.4055,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191859.mp4,20220318_191859.mp4,2022-03-18 17:22:55,2022-03-18 14:19:29,2022-05-28 09:53:24,285.99791,mp4,clip,+40.7505-073.4426/,40.7505,-73.4426,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191935.mp4,20220318_191935.mp4,2022-03-18 17:22:58,2022-03-18 14:19:51,2022-05-28 09:53:24,154.625319,mp4,clip,+40.7505-073.4426/,40.7505,-73.4426,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_191957.mp4,20220318_191957.mp4,2022-03-18 17:22:59,2022-03-18 14:20:10,2022-05-28 09:53:24,120.933617,mp4,clip,+40.7505-073.4426/,40.7505,-73.4426,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192018.mp4,20220318_192018.mp4,2022-03-18 17:23:01,2022-03-18 14:20:35,2022-05-28 09:53:24,166.387062,mp4,clip,+40.7505-073.4426/,40.7505,-73.4426,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192042.mp4,20220318_192042.mp4,2022-03-18 17:23:02,2022-03-18 14:20:58,2022-05-28 09:53:24,152.046342,mp4,clip,+40.7505-073.4426/,40.7505,-73.4426,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192101.mp4,20220318_192101.mp4,2022-03-18 17:23:04,2022-03-18 14:21:09,2022-05-28 09:53:24,70.141255,mp4,clip,+40.7505-073.4426/,40.7505,-73.4426,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192127.mp4,20220318_192127.mp4,2022-03-18 17:23:04,2022-03-18 14:21:38,2022-05-28 09:53:24,101.437096,mp4,clip,+40.7900-073.6291/,40.79,-73.6291,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192144.mp4,20220318_192144.mp4,2022-03-18 17:23:05,2022-03-18 14:22:12,2022-05-28 09:53:24,273.961044,mp4,clip,+40.7814-073.6457/,40.7814,-73.6457,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192227.mp4,20220318_192227.mp4,2022-03-18 17:23:08,2022-03-18 14:22:39,2022-05-28 09:53:24,112.23086,mp4,clip,+40.7528-073.6708/,40.7528,-73.6708,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192246.mp4,20220318_192246.mp4,2022-03-18 17:23:09,2022-03-18 14:22:50,2022-05-28 09:53:24,38.241544,mp4,clip,+40.7443-073.6768/,40.7443,-73.6768,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192253.mp4,20220318_192253.mp4,2022-03-18 17:23:10,2022-03-18 14:23:09,2022-05-28 09:53:24,154.48839,mp4,clip,+40.7443-073.6768/,40.7443,-73.6768,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192315.mp4,20220318_192315.mp4,2022-03-18 17:23:11,2022-03-18 14:23:34,2022-05-28 09:53:24,180.445703,mp4,clip,+40.7165-073.7001/,40.7165,-73.7001,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192342.mp4,20220318_192342.mp4,2022-03-18 17:23:13,2022-03-18 14:24:12,2022-05-28 09:53:24,288.915511,mp4,clip,+40.7165-073.7001/,40.7165,-73.7001,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192420.mp4,20220318_192420.mp4,2022-03-18 17:23:15,2022-03-18 14:25:56,2022-05-28 09:53:24,952.634335,mp4,clip,+40.6841-073.7253/,40.6841,-73.7253,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_1\20220318_192608.mp4,20220318_192608.mp4,2022-03-18 17:19:09,2022-03-18 14:26:16,2022-05-28 09:53:25,68.040354,mp4,clip,+40.6841-073.7253/,40.6841,-73.7253,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143029.mp4,20220318_143029.mp4,2022-03-18 17:22:04,2022-03-18 14:30:33,2022-05-28 09:53:25,30.587149,mp4,clip,+40.6310-073.7732/,40.631,-73.7732,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143039.mp4,20220318_143039.mp4,2022-03-18 17:22:05,2022-03-18 14:30:48,2022-05-28 09:53:25,82.902819,mp4,clip,+40.6310-073.7732/,40.631,-73.7732,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143053.mp4,20220318_143053.mp4,2022-03-18 17:22:06,2022-03-18 14:31:17,2022-05-28 09:53:25,233.111723,mp4,clip,+40.6362-073.7812/,40.6362,-73.7812,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143123.mp4,20220318_143123.mp4,2022-03-18 17:22:08,2022-03-18 14:31:39,2022-05-28 09:53:25,149.451379,mp4,clip,+40.6368-073.7814/,40.6368,-73.7814,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143148.mp4,20220318_143148.mp4,2022-03-18 17:22:09,2022-03-18 14:32:02,2022-05-28 09:53:25,129.108634,mp4,clip,+40.6378-073.7820/,40.6378,-73.782,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143209.mp4,20220318_143209.mp4,2022-03-18 17:22:11,2022-03-18 14:32:20,2022-05-28 09:53:25,91.487935,mp4,clip,+40.6401-073.7902/,40.6401,-73.7902,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143235.mp4,20220318_143235.mp4,2022-03-18 17:22:12,2022-03-18 14:32:40,2022-05-28 09:53:25,33.038902,mp4,clip,+40.6310-073.7732/,40.631,-73.7732,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143246.mp4,20220318_143246.mp4,2022-03-18 17:22:13,2022-03-18 14:32:54,2022-05-28 09:53:25,66.076893,mp4,clip,+40.6407-073.7900/,40.6407,-73.79,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143314.mp4,20220318_143314.mp4,2022-03-18 17:22:13,2022-03-18 14:33:29,2022-05-28 09:53:25,143.856861,mp4,clip,+40.7390-073.7965/,40.739,-73.7965,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_143411.mp4,20220318_143411.mp4,2022-03-18 17:22:15,2022-03-18 14:34:22,2022-05-28 09:53:25,107.128375,mp4,clip,+40.7390-073.7965/,40.739,-73.7965,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_144748.mp4,20220318_144748.mp4,2022-03-18 17:22:16,2022-03-18 14:47:53,2022-05-28 09:53:25,34.771222,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_144758.mp4,20220318_144758.mp4,2022-03-18 17:22:16,2022-03-18 14:48:04,2022-05-28 09:53:25,48.411228,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
D:\Temp storage\Temp videos for projects\2022-03-18 FRA JFK 747-400\time_zone_2\20220318_144812.mp4,20220318_144812.mp4,2022-03-18 17:22:17,2022-03-18 14:48:17,2022-05-28 09:53:25,44.978456,mp4,clip,+00.0000+000.0000/,0.0,0.0,x
